"filename","measure","location","sex","age","cause","rei","metric","year","val","upper","lower"
"29","Deaths","Honduras","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.96599564275,3.81467116789,0.58852503724
"29","Deaths","El Salvador","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.6228637511,3.04552709544,0.44981156693
"29","Deaths","Peru","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.29521214281,2.85573547362,0.11261648125
"29","Deaths","El Salvador","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.43087685981,2.87281932538,0.16482895969
"29","Deaths","Honduras","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.64085018906,3.51127113391,0.17357370144
"29","Deaths","Colombia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.33193309542,2.69120309679,0.13167065337
"29","Deaths","Nicaragua","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.24741757548,0.33027697914,0.18916831367
"29","Deaths","Nicaragua","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.15584197045,2.13027387794,0.30029634962
"29","Deaths","Mexico","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.44159408457,0.52429795152,0.36589117626
"29","Deaths","Costa Rica","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.52707184102,0.64092120858,0.4266871886
"29","Deaths","Costa Rica","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.22501004548,3.82275639499,0.71441116552
"29","Deaths","Guatemala","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.22599321549,0.28118121376,0.17639141926
"29","Deaths","Guatemala","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.2603929082,2.2668277074,0.31525668221
"29","Deaths","Peru","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.20745673338,2.6973641229,0.12271938949
"29","Deaths","Venezuela (Bolivarian Republic of)","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.44640042364,0.60192529879,0.3105639654
"29","Deaths","Mexico","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.13327039511,3.535003403,0.66594463177
"29","Deaths","Venezuela (Bolivarian Republic of)","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.83420451419,3.31369144398,0.59187748218
"29","Deaths","Brazil","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.74368348316,0.8715316447,0.62834590619
"29","Deaths","Brazil","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.32456555856,3.7186145886,0.88845504257
"29","Deaths","Mexico","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.84898554827,3.37195016972,0.243033468
"29","Deaths","Peru","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.34195892422,0.48347605509,0.23607052106
"29","Deaths","Honduras","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.47317929355,0.66089508727,0.34605978523
"29","Deaths","El Salvador","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.27587428181,0.3655656398,0.20526946947
"29","Deaths","Colombia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.30618213815,0.38949626582,0.24061841807
"29","Deaths","Costa Rica","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.8698055687,3.5884745111,0.21569301833
"29","Deaths","Panama","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.26484590946,0.34421344962,0.1971491943
"29","Deaths","Panama","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.47021757412,2.56210835217,0.42539757389
"29","Deaths","Paraguay","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.87592381065,1.17258996214,0.63484870539
"29","Deaths","Paraguay","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.34826284706,4.01231733696,0.95719313637
"29","Deaths","Guatemala","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.10655298646,2.17029889547,0.11364803341
"29","Deaths","El Salvador","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.31026221655,2.71714717785,0.1419035928
"29","Deaths","Colombia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.25167340579,2.57532409696,0.13871545471
"29","Deaths","Venezuela (Bolivarian Republic of)","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.52674654393,3.10968151483,0.17829066829
"29","Deaths","Nicaragua","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.98489613305,1.99610840498,0.09756527195
"29","Deaths","Costa Rica","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.52707184102,0.64092120858,0.4266871886
"29","Deaths","Brazil","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.79314164599,3.3899082215,0.19549033551
"29","Deaths","Mexico","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.44159408457,0.52429795152,0.36589117626
"29","Deaths","Guatemala","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.22599321549,0.28118121376,0.17639141926
"29","Deaths","Panama","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.2944132822,2.45233339881,0.16092905145
"29","Deaths","Mexico","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.73196449143,3.18701732174,0.21822632437
"29","Deaths","Mexico","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.44159408457,0.52429795152,0.36589117626
"29","Deaths","Paraguay","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.74147368926,3.51317240062,0.170626691
"29","Deaths","Venezuela (Bolivarian Republic of)","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.44640042364,0.60192529879,0.3105639654
"29","Deaths","Nicaragua","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.24741757548,0.33027697914,0.18916831367
"29","Deaths","Brazil","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.74368348316,0.8715316447,0.62834590619
"29","Deaths","Panama","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.26484590946,0.34421344962,0.1971491943
"29","Deaths","Honduras","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.56245800078,3.38689836502,0.16102867879
"29","Deaths","Ecuador","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.48832096449,2.85376802666,0.16548649403
"29","Deaths","Paraguay","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.87592381065,1.17258996214,0.63484870539
"29","Deaths","Guatemala","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.04060834756,2.08977379499,0.10864159442
"29","Deaths","Nicaragua","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.90812112487,1.89044573898,0.09195717465
"29","Deaths","Peru","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.34195892422,0.48347605509,0.23607052106
"29","Deaths","Venezuela (Bolivarian Republic of)","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.40162471121,2.94197511089,0.15868465693
"29","Deaths","Costa Rica","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.76336818371,3.41950200431,0.19621560791
"29","Deaths","Brazil","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.67521585286,3.16464201646,0.19058594479
"29","Deaths","Paraguay","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.64505204984,3.34224207907,0.16946831093
"29","Deaths","Honduras","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.47317929355,0.66089508727,0.34605978523
"29","Deaths","Panama","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.18378406474,2.30393119679,0.13823741685
"29","Deaths","Brazil","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.74368348316,0.8715316447,0.62834590619
"29","Deaths","Mexico","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.2006969001,0.49906448395,-0.00438973515
"29","Deaths","Colombia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.30618213815,0.38949626582,0.24061841807
"29","Deaths","El Salvador","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.27587428181,0.3655656398,0.20526946947
"30","Deaths","Nicaragua","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.24741757548,0.33027697914,0.18916831367
"30","Deaths","Guatemala","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.22599321549,0.28118121376,0.17639141926
"30","Deaths","Honduras","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.12619054716,0.37196099769,-0.01863045598
"30","Deaths","Peru","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.11790781632,0.34971932199,-0.02660203593
"30","Deaths","Venezuela (Bolivarian Republic of)","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.44640042364,0.60192529879,0.3105639654
"30","Deaths","Brazil","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.17653796258,0.45290966177,-0.01749262578
"30","Deaths","Costa Rica","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.52707184102,0.64092120858,0.4266871886
"30","Deaths","El Salvador","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.18363526258,0.45408373434,-0.00489220056
"30","Deaths","Panama","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.26484590946,0.34421344962,0.1971491943
"30","Deaths","Colombia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.12324838258,0.32162343716,-0.01395306742
"30","Deaths","Paraguay","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.87592381065,1.17258996214,0.63484870539
"30","Deaths","Guatemala","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.105117003,0.26219815733,-0.00531198224
"30","Deaths","Venezuela (Bolivarian Republic of)","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.19285531578,0.47688585073,-0.00398666469
"30","Deaths","Nicaragua","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.12051034839,0.30301941991,-0.00304743511
"30","Deaths","Panama","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.18083518974,0.42193694729,0.00013659329
"30","Deaths","Costa Rica","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.17127117866,0.45271143254,-0.0162922387
"30","Deaths","Paraguay","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.15273545949,0.43619737685,-0.01965678968
"30","Deaths","Jordan","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.62891026061,0.83370026732,0.46408102833
"30","Deaths","Jordan","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.78617725988,2.91885245197,0.72321417225
"30","Deaths","Bahrain","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.86667905965,1.2026187884,0.6375379091
"30","Deaths","Bahrain","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.28597425186,5.52975513072,1.1334081638
"30","Deaths","Iran (Islamic Republic of)","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.39024467815,0.45848587776,0.32467410825
"30","Deaths","Iran (Islamic Republic of)","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.46529449812,2.41508931238,0.49533406752
"30","Deaths","Kuwait","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.59468714846,0.77210529361,0.45552496714
"30","Deaths","Iraq","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.83272351603,1.09083255714,0.58622549505
"30","Deaths","Kuwait","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.08444247896,3.31921230049,0.8021441621
"30","Deaths","Iraq","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.57842025345,4.20096129133,1.08207244473
"30","Deaths","Algeria","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.6705722805,1.22895583422,0.0776669193
"30","Deaths","Iraq","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.10885791771,3.88160193519,0.30632846897
"30","Deaths","Egypt","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.95360016893,3.79190269775,0.23329651871
"30","Deaths","Algeria","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.26357148428,0.3481686506,0.18908155268
"30","Deaths","Algeria","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.84014513876,1.33678388582,0.31480419273
"30","Deaths","Egypt","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.89864644114,1.13189893965,0.72294526659
"30","Deaths","Kuwait","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.72402255516,3.06547358671,0.2360831809
"30","Deaths","Egypt","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.56366759077,4.24232352807,1.11279744523
"30","Deaths","Lebanon","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.92131862612,1.25920426069,0.65223830549
"30","Deaths","Lebanon","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.239767385,3.55938382572,1.00520440577
"30","Deaths","Morocco","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.15682226201,0.20874437674,0.11318415709
"30","Deaths","Morocco","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.81981903797,1.44232697123,0.21600696274
"30","Deaths","Oman","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.15452434448,0.20717351295,0.11104203452
"30","Deaths","Oman","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.81633858332,1.42670634215,0.21047484074
"30","Deaths","Algeria","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.26357148428,0.3481686506,0.18908155268
"30","Deaths","Iraq","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.83272351603,1.09083255714,0.58622549505
"30","Deaths","Libya","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.11029425163,1.49392109357,0.75799536565
"30","Deaths","Egypt","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.89864644114,1.13189893965,0.72294526659
"30","Deaths","Libya","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.52104803184,6.06895722765,1.25120270667
"30","Deaths","Bahrain","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.75839687003,5.05320425542,0.38052086289
"30","Deaths","Kuwait","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.59468714846,0.77210529361,0.45552496714
"30","Deaths","Jordan","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.41621219591,2.62236206545,0.19189551126
"30","Deaths","Palestine","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.81670733825,0.99974412049,0.64896161454
"30","Deaths","Iran (Islamic Republic of)","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.19430765381,2.24068884033,0.13368075555
"30","Deaths","Palestine","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.52380181518,3.9805919401,0.95133159589
"30","Deaths","Jordan","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.29716106092,2.42350580361,0.16169366031
"30","Deaths","Qatar","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.52530239536,0.80073914948,0.34188032749
"30","Deaths","Iran (Islamic Republic of)","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.39024467815,0.45848587776,0.32467410825
"30","Deaths","Qatar","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.13622784842,5.46269034566,0.98454980931
"30","Deaths","Bahrain","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.86667905965,1.2026187884,0.6375379091
"30","Deaths","Libya","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.78922069963,5.52874664763,0.29086273772
"30","Deaths","Saudi Arabia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.26537077025,0.34698272883,0.19892533064
"30","Deaths","Saudi Arabia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.36762993846,2.33176827452,0.3781320369
"30","Deaths","Iran (Islamic Republic of)","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.11188401393,2.12855736826,0.11716482031
"30","Deaths","Jordan","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.62891026061,0.83370026732,0.46408102833
"30","Deaths","Bahrain","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.56807238275,4.65322435808,0.34605362053
"30","Deaths","Palestine","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.99455891648,3.66372969092,0.24688771737
"30","Deaths","Iran (Islamic Republic of)","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.39024467815,0.45848587776,0.32467410825
"30","Deaths","Jordan","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.62891026061,0.83370026732,0.46408102833
"30","Deaths","Lebanon","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.66158545054,3.04116084369,0.20916130384
"30","Deaths","Qatar","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.83332731347,5.1496016836,0.44454585958
"30","Deaths","Morocco","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.72043062156,1.37761629331,0.07880822921
"30","Deaths","Oman","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.71773494246,1.35578438036,0.08803030886
"30","Deaths","Libya","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.11029425163,1.49392109357,0.75799536565
"30","Deaths","Palestine","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.81670733825,0.99974412049,0.64896161454
"30","Deaths","Bahrain","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.86667905965,1.2026187884,0.6375379091
"30","Deaths","Lebanon","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.92131862612,1.25920426069,0.65223830549
"30","Deaths","Saudi Arabia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.20030321537,2.22981651901,0.14136576794
"30","Deaths","Qatar","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.52530239536,0.80073914948,0.34188032749
"30","Deaths","Oman","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.15452434448,0.20717351295,0.11104203452
"30","Deaths","Morocco","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.15682226201,0.20874437674,0.11318415709
"30","Deaths","Saudi Arabia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.26537077025,0.34698272883,0.19892533064
"30","Deaths","Iran (Islamic Republic of)","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.13282811197,0.31963496981,-0.00318558882
"30","Deaths","Egypt","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.7254366859,3.49853735754,0.19496470868
"30","Deaths","Kuwait","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.59468714846,0.77210529361,0.45552496714
"30","Deaths","Iraq","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.0052932677,3.74658805794,0.2830251944
"30","Deaths","Iraq","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.83272351603,1.09083255714,0.58622549505
"30","Deaths","Jordan","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.22088715284,0.50484320034,0.00921837315
"30","Deaths","Lebanon","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.5400191009,2.84473117238,0.18171891265
"30","Deaths","Algeria","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.64137917255,1.19030370915,0.07589883782
"30","Deaths","Morocco","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.70271773255,1.34788801522,0.07729143058
"30","Deaths","Kuwait","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.5403020414,2.7554305056,0.21312439957
"30","Deaths","Oman","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.66067597841,1.26719120778,0.07559117996
"30","Deaths","Palestine","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.8223079983,3.44834038922,0.2030000084
"30","Deaths","Qatar","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.60947996712,4.77017340948,0.38000800623
"30","Deaths","Libya","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.51631399717,5.15220919652,0.23785988183
"30","Deaths","Algeria","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.26357148428,0.3481686506,0.18908155268
"30","Deaths","Egypt","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.89864644114,1.13189893965,0.72294526659
"30","Deaths","Bahrain","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.34015217922,0.81382862059,0.0029292721
"30","Deaths","Libya","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.11029425163,1.49392109357,0.75799536565
"1","Deaths","Global","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.56538657497,2.98185732831,0.17745554182
"1","Deaths","Global","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.63174998203,3.09856522781,0.17068087412
"1","Deaths","Central Europe, Eastern Europe, and Central Asia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.21719437107,4.25183509877,0.24081986226
"1","Deaths","Global","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.83277635665,0.95876980347,0.72546242919
"1","Deaths","Central Europe, Eastern Europe, and Central Asia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.23788820205,1.37591384594,1.10367300073
"1","Deaths","Global","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.83277635665,0.95876980347,0.72546242919
"1","Deaths","Global","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.24453776084,3.5122464657,0.98445487735
"1","Deaths","Latin America and Caribbean","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.686266536,3.24457040011,0.19296105092
"1","Deaths","High-income","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.76975554728,5.14424136066,0.30983841561
"1","Deaths","Global","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.83277635665,0.95876980347,0.72546242919
"1","Deaths","Global","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.10633884372,0.30849845351,-0.02849706201
"1","Deaths","Southeast Asia, East Asia, and Oceania","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.16912860297,2.26352655115,0.08896421076
"1","Deaths","Latin America and Caribbean","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.55894542623,0.65003421333,0.48165649524
"1","Deaths","High-income","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.25457158625,1.44258631478,1.08966845456
"1","Deaths","Southeast Asia, East Asia, and Oceania","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.94929649157,1.17523418724,0.75208402137
"1","Deaths","North Africa and Middle East","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.63727451296,3.03927801907,0.20617609863
"1","Deaths","North Africa and Middle East","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.64624657596,0.76044367397,0.54309701174
"1","Deaths","Central Europe, Eastern Europe, and Central Asia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.23788820205,1.37591384594,1.10367300073
"1","Deaths","Central Europe, Eastern Europe, and Central Asia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.15246461651,4.90801457398,1.4654267572
"1","Deaths","Latin America and Caribbean","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.55894542623,0.65003421333,0.48165649524
"1","Deaths","South Asia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.43021380615,0.82224067016,0.04261976586
"1","Deaths","Latin America and Caribbean","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.07775649526,3.4956229079,0.73520697909
"1","Deaths","Central Europe, Eastern Europe, and Central Asia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.23788820205,1.37591384594,1.10367300073
"1","Deaths","South Asia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.17086116302,0.19914233472,0.14386514487
"1","Deaths","Central Europe, Eastern Europe, and Central Asia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.31011207986,0.75957894603,-0.00970023972
"1","Deaths","Sub-Saharan Africa","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.65149401008,1.34796420718,0.05820255105
"1","Deaths","Sub-Saharan Africa","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.18420764356,0.21910902517,0.15333103399
"1","Deaths","Latin America and Caribbean","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.55894542623,0.65003421333,0.48165649524
"1","Deaths","Latin America and Caribbean","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.16651698949,0.42355008593,-0.01225680317
"1","Deaths","World Bank Regions","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.83231370138,0.95837988547,0.72512190496
"1","Deaths","Southeast Asia, East Asia, and Oceania","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.94929649157,1.17523418724,0.75208402137
"1","Deaths","WHO region","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.62897751217,3.09148686686,0.17034951433
"1","Deaths","Southeast Asia, East Asia, and Oceania","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.00141720967,0.10898201619,-0.06292825959
"1","Deaths","Southeast Asia, East Asia, and Oceania","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.94929649157,1.17523418724,0.75208402137
"1","Deaths","Southeast Asia, East Asia, and Oceania","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.91089484758,2.92449462827,0.98683095607
"1","Deaths","Sub-Saharan Africa","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.18420764356,0.21910902517,0.15333103399
"1","Deaths","Sub-Saharan Africa","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.79219965371,1.44546820344,0.23140883826
"1","Deaths","World Bank Regions","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.10616879339,0.30809401227,-0.02851858817
